2015-02-17 21:32:03,3,ALARM
2015-02-17 21:32:08,3,CLEAR
2015-02-17 22:10:38,1,ALARM
2015-02-17 22:10:50,2,CLEAR
2015-02-17 22:22:18,1,CLEAR
2015-02-17 23:04:06,1,ALARM
2015-02-17 23:05:37,1,CLEAR
2015-02-17 23:06:41,2,ALARM
2015-02-17 23:06:54,3,ALARM
2015-02-17 23:07:12,3,CLEAR
2015-02-17 23:07:38,1,CLEAR
2015-02-17 23:07:48,2,CLEAR
2015-02-17 23:18:04,2,ALARM
2015-02-17 23:19:20,1,ALARM
2015-02-17 23:19:32,2,CLEAR
